,start_station_id,start_lat,start_lng,borough,zip
1628,7327.01,40.78294,-73.93077,Manhattan,10035
1632,5170.01,40.710579395,-73.933691978,Brooklyn,11206
1635,5500.07,40.72243797,-74.00566443,Manhattan,10005
1636,3955.05,40.6705135,-73.98876585,Brooklyn,11215
1637,6098.12,40.73866091428551,-73.98987293243407,Manhattan,10003
1639,5947.04,40.735445,-73.99431,Manhattan,10011
1640,6313.10,40.747573958954796,-73.97880077362059,Manhattan,10037
1641,5288.09,40.71473993,-74.00910627,Manhattan,10007
1643,4413.08,40.686371,-73.99383324,Brooklyn,11201
1646,4568.01,40.692,-73.92617,Brooklyn,11221
1647,7617.07,40.799484,-73.955613,Manhattan,10026
1650,5593.02,40.72502876,-73.99069656,Manhattan,10012
1652,5436.11,40.71978635452822,-73.97871628403664,Manhattan,10009
1654,4611.03,40.69196035,-73.96536851,Brooklyn,11205
1656,4531.05,40.691004156999995,-73.996181846,Brooklyn,11201
1670,7314.03,40.782485961999996,-73.914484143,Queens,11106
1671,8254.01,40.84207,-73.926075,The Bronx,10452
1712,5400.05,40.71870987,-74.0090009,Manhattan,10013
1714,7520.07,40.7919557,-73.968087,Manhattan,10025
1719,7188.13,40.778068065999996,-73.960808277,Manhattan,10028
1728,5391.06,40.71939226,-74.00247214,Manhattan,10013
1735,7488.24,40.7904828,-73.95033068,Manhattan,10029
1742,8213.01,40.840512276,-73.91793096100001,The Bronx,10452
1752,5114.06,40.70834698,-74.01713445,Manhattan,10280
1755,5033.01,40.70594513270881,-74.01321887969969,Manhattan,10006
1758,5532.01,40.723796129,-73.99919152300001,Manhattan,10012
1766,7432.09,40.7882213,-73.97041561,Manhattan,10024
1771,4895.09,40.70140317257725,-73.98672670125961,Brooklyn,11251
1789,7682.01,40.8045555,-73.93968609999999,Manhattan,10037
1790,7365.08,40.7859201,-73.94860294,Manhattan,10029
1792,7458.03,40.78839,-73.9747,Manhattan,10024
1795,5270.07,40.715882182,-73.994187117,Manhattan,10002
1797,4605.04,40.69239502,-73.99337909,Brooklyn,11231
1800,4640.01,40.693582535,-73.925317764,Brooklyn,11221
1801,5082.08,40.709070000000004,-73.92156999999999,Brooklyn,11237
1803,5542.04,40.72325,-73.94308000000001,Brooklyn,11211
1805,8575.02,40.86156,-73.91219,The Bronx,10468
1806,6398.06,40.75038,-73.98339,Manhattan,10018
1815,5569.06,40.72494672359416,-74.00165855884552,Manhattan,10012
1817,5332.10,40.716380319735606,-73.94821286201476,Brooklyn,11211
1818,8057.02,40.829608,-73.921461,The Bronx,10452
1819,6644.07,40.758901238,-73.993753314,Manhattan,10036
1820,5430.10,40.719569325,-74.00516057,Manhattan,10013
1821,6297.07,40.747968,-73.99663699999999,Manhattan,10001
1822,5980.07,40.73704984,-73.99009296,Manhattan,10019
1823,3628.11,40.66019237,-73.99087309800001,Kings County,11215
1824,6889.12,40.76663814,-73.95348296,Manhattan,10021
1826,5905.14,40.734814,-73.992085,Manhattan,10003
1828,6532.06,40.75455731,-73.96592976,Manhattan,10022
1830,4903.08,40.70277159,-73.99383605,Brooklyn,11201
1867,6079.03,40.74144387,-73.97536082,Manhattan,10016
1869,4051.01,40.675146838709786,-73.9752320945263,Brooklyn,11217
1871,6289.06,40.7462009,-73.98855723,Manhattan,10019
1873,6569.07,40.754623240291046,-73.99516761302948,Manhattan,10018
1876,6551.02,40.75500254,-73.98014437,Manhattan,10036
1879,7528.31,40.79343370000001,-73.94945003,Manhattan,10029
1880,7210.07,40.778557,-73.919046,Queens,11106
1882,5270.08,40.714193,-73.996732,Manhattan,10002
1883,5470.10,40.721319,-74.010065,Manhattan,10013
1884,5623.03,40.724812564400175,-73.94752621650694,Brooklyn,11222
1885,7945.07,40.822351,-73.926907,The Bronx,10451
1886,4446.05,40.686444,-73.98759100000001,Brooklyn,11217
1888,4829.01,40.700379,-73.99548100000001,Brooklyn,11201
1902,6929.02,40.766824,-73.930486,Queens,11106
1908,4801.04,40.69757545,-73.935760379,Brooklyn,11206
1909,5721.01,40.73047747,-73.99906065,Manhattan,10012
1946,7484.05,40.789998174000004,-73.97759974,Manhattan,10024
1984,3208.07,40.646037,-73.980963,Brooklyn,11218
1988,4824.03,40.699304,-73.92304399999999,Brooklyn,11221
1991,5300.06,40.7160751,-73.95202900000001,Brooklyn,11211
1992,6545.07,40.754164,-73.908906,Queens,11373
1996,7342.01,40.783955999999996,-73.916894,Queens,11370
1997,5788.15,40.732647,-73.99011,Manhattan,10003
2052,7932.10,40.820913553000004,-73.93921589899999,Manhattan,10030
2073,7910.01,40.819783,-73.936521,Manhattan,10037
2115,7777.02,40.811720848,-73.91703617600001,The Bronx,10454
2118,4821.06,40.699691534,-73.989732742,Brooklyn,11201
2119,6602.03,40.756816625999996,-73.989829063,Manhattan,10036
2120,4665.02,40.694249868,-73.946340203,Brooklyn,11221
2121,4993.13,40.703785181,-74.007877588,Manhattan,10005
2124,5712.03,40.729514962249496,-73.99075269699097,Manhattan,10003
2127,5351.03,40.71602118,-73.99974372,Manhattan,10013
2128,4906.07,40.702985168000005,-73.930027962,Brooklyn,11237
2129,5653.12,40.725839967923754,-74.00765329599379,Manhattan,10013
2143,7602.05,40.7987859,-73.9523,Manhattan,10037
2243,6033.01,40.74021356884924,-73.93537044525145,Queens,11101
2256,7291.06,40.78145,-73.9183302,Queens,11105
2257,4993.15,40.70469667894968,-74.00803416967392,Manhattan,10004
2263,7111.10,40.774306,-73.908335,Queens,11105
2267,5581.01,40.725591421,-73.943887115,Brooklyn,11222
2268,5175.08,40.711065999999995,-74.009447,Manhattan,10038
2270,7610.13,40.79904139288298,-73.96649479866028,Manhattan,10025
2271,4263.12,40.68186,-73.95943199999999,Brooklyn,11207
2327,4659.02,40.69327018,-73.97703874,Brooklyn,11237
2356,3931.09,40.671409000000004,-74.001328,Brooklyn,11231
2376,8472.06,40.857109427,-73.898164749,The Bronx,10458
2379,4645.09,40.69512845,-73.99595065,Brooklyn,11201
2411,6720.07,40.759516239,-73.927098036,Queens,11101
2431,6812.06,40.763422,-73.914142,Queens,11103
2432,4143.04,40.676868081,-73.986549258,Brooklyn,11215
2485,4285.09,40.683233619,-73.911595345,Brooklyn,11236
2552,8186.01,40.839228272,-73.899024248,The Bronx,10457
2571,6879.04,40.76408932350689,-73.9106512069702,Queens,11103
2591,5270.05,40.714156628000005,-73.992972612,Manhattan,10002
2604,3266.01,40.648169,-74.000057,Brooklyn,11232
2627,8216.02,40.839246392,-73.888562918,The Bronx,10460
2642,4138.04,40.678655028,-73.913730383,Brooklyn,11233
2644,4663.06,40.69545,-73.91164,Brooklyn,11237
2649,4028.04,40.673746,-73.985649,Brooklyn,11209
2654,7909.07,40.819859862,-73.90135133300001,The Bronx,10456
2665,8399.06,40.852257729,-73.937840819,Manhattan,10033
2731,4596.09,40.69236178,-73.98631746,Brooklyn,11201
2755,4962.01,40.70463334,-74.01361706,Manhattan,10275
2758,5145.02,40.709856868,-74.01311481,Manhattan,10006
2764,8054.04,40.829114000000004,-73.95042600000001,Manhattan,10031
2775,8096.02,40.831444,-73.926226,The Bronx,10452
2784,6554.05,40.75388,-73.914952,Queens,11101
2817,6242.10,40.74451,-73.91412,Queens,11377
2819,4864.09,40.70166,-73.92754000000001,Brooklyn,11237
2839,3169.07,40.644999981,-74.01459372,Brooklyn,11220
2887,6520.06,40.754139,-73.919543,Queens,11101
2935,5065.14,40.70838,-74.00495,Manhattan,10038
2940,3211.06,40.64744,-74.018846,Brooklyn,11232
2948,4890.11,40.7010566,-73.914279461,Brooklyn,11237
3074,4600.09,40.69146,-73.92146,Brooklyn,11221
3081,7256.01,40.780144453000005,-73.906817913,Queens,11105
3083,7522.02,40.79228425,-73.938160181,Manhattan,10029
3112,8682.06,40.870020000000004,-73.88565,The Bronx,10458
3135,8171.06,40.837183595,-73.902207732,The Bronx,10456
3142,3050.03,40.642408,-74.013318,Kings County,11220
3161,6141.02,40.742910146999996,-73.892875314,Queens,11377
3162,4212.01,40.680094123,-73.911557317,Brooklyn,11233
3170,7903.02,40.819141269,-73.956100941,Manhattan,10031
3196,3460.01,40.65708866668485,-74.00870203971863,Kings County,11232
3197,8103.05,40.832665086,-73.905341029,The Bronx,10456
3199,8163.05,40.836733,-73.88793100000001,The Bronx,10460
3203,4243.01,40.681211700000006,-74.00860912,Brooklyn,11231
3216,8242.04,40.842172999999995,-73.93511099999999,Manhattan,10032
3220,7596.10,40.797470000000004,-73.93504,Manhattan,10035
3221,6740.10,40.760962605,-73.980590463,Manhattan,10019
3222,4169.04,40.679040313,-74.011186361,Brooklyn,11231
3244,4143.03,40.67909799721684,-73.98765474557877,Brooklyn,11215
3274,5896.01,40.734296799,-73.983763337,Manhattan,10003
3299,5626.07,40.72621788,-73.98379855,Manhattan,10009
3305,5883.06,40.73443564069459,-73.93790781497954,Queens,11104
3340,7807.04,40.815191745999996,-73.899870396,The Bronx,10455
3366,3420.01,40.654167414,-74.004216433,Kings County,11232
3367,6839.10,40.764397100000004,-73.97371465,Manhattan,10153
3369,6700.14,40.75973805251143,-73.97811613976954,Manhattan,10111
3370,6854.05,40.76360467795863,-73.98917958140373,Manhattan,10019
3371,8013.07,40.826444268,-73.943068385,Manhattan,10031
3372,6617.09,40.758123994,-73.970807552,Manhattan,10022
3374,7161.08,40.77632142182271,-73.96427392959596,Manhattan,10075
3376,7634.01,40.800612807,-73.96654582,Manhattan,10025
3377,5453.05,40.71893904,-73.99266288,Manhattan,10002
3379,4620.02,40.69308257,-73.97178913,Brooklyn,11238
3405,8137.06,40.834857,-73.903743,The Bronx,10456
3409,6596.10,40.754800558,-73.917015791,Queens,11101
3415,5730.08,40.72844243,-74.008642793,Manhattan,10014
3416,3919.07,40.670776700000005,-73.9576801,Brooklyn,11225
3426,5001.08,40.70569254,-74.01677685,Manhattan,10280
3427,6847.02,40.7652654,-73.98192338,Manhattan,10019
3429,4377.04,40.684848309,-73.963136077,Brooklyn,11238
3448,6297.02,40.74734825,-73.99723551,Manhattan,10001
3450,3460.02,40.655716,-74.006664,Kings County,11232
3452,5430.08,40.71911552,-74.00666661,Manhattan,10005
3459,3220.01,40.646475,-74.026081,Kings County,00000
3462,3090.06,40.642809,-73.979239,Brooklyn,11218
3463,7640.04,40.801486600000004,-73.9442507,Manhattan,10035
3464,6943.07,40.767692924,-73.911132216,Queens,11370
3510,4137.10,40.677236,-74.015665,Brooklyn,11231
3511,5520.09,40.724055,-73.955736,Brooklyn,11222
3512,4513.09,40.690065000000004,-73.978776,Brooklyn,11201
3513,5922.04,40.73498,-74.00697,Manhattan,10014
3514,7175.05,40.7770575,-73.97898475,Manhattan,10023
3529,6092.01,40.74086,-73.91708,Queens,11104
3541,6572.08,40.756521106,-73.92941916,Queens,11106
3552,6143.01,40.742225885,-73.929403424,Queens,11101
3553,5584.04,40.72453734,-73.98185424,Manhattan,10009
3556,5736.09,40.72938685,-73.97772429,Manhattan,10009
3561,5553.10,40.72307749068673,-73.98583620786667,Manhattan,10009
3562,4368.05,40.685111403,-73.953845263,Brooklyn,11221
3572,3940.04,40.672727704,-74.009034395,Brooklyn,11231
3579,4432.10,40.688093066,-73.907782555,Brooklyn,11207
3591,4399.03,40.686521649,-73.91320407399999,Brooklyn,11207
3597,4781.03,40.697631359,-73.98481237899999,Brooklyn,11251
3611,8601.04,40.864640951,-73.89512074,The Bronx,10468
3657,4697.01,40.69622937,-73.94371094,Brooklyn,11206
3663,7009.02,40.771393700000004,-73.9077436,Queens,11105
3746,7979.17,40.824811,-73.91640699999999,The Bronx,10451
3780,3555.04,40.659555,-73.995068,Kings County,11232
3820,7391.02,40.785905123,-73.915014267,Queens,11105
3842,6520.07,40.753091,-73.920603,Queens,11101
3868,8320.01,40.845170617,-73.940570474,Manhattan,10032
3871,6901.01,40.7668,-73.93477740000002,Queens,11373
3890,4735.16,40.697213292,-73.906640887,Queens,11385
3894,6915.02,40.7656251,-73.9136695,Queens,11103
3910,8356.02,40.847798,-73.901883,The Bronx,10457
3965,5148.03,40.710257292,-73.946951032,Brooklyn,11206
4038,6729.02,40.760185299999996,-73.9362726,Queens,11106
4048,7323.09,40.782323,-73.959875,Manhattan,10128
4049,7137.04,40.774831653,-73.903630853,Queens,11105
4050,5797.01,40.73226398,-73.99852205,Manhattan,10014
4090,8016.07,40.825716,-73.915585,The Bronx,10451
4091,7840.05,40.816402000000004,-73.919549,The Bronx,10451
4095,7293.10,40.781410700190015,-73.95595908164978,Manhattan,10128
4100,6239.08,40.74394314,-73.97966069,Manhattan,10016
4104,7622.12,40.8006721,-73.9349,Manhattan,10035
4132,6708.04,40.76017739537782,-73.98486793041229,Manhattan,10019
4140,6670.03,40.7577284,-73.9166368,Queens,11101
4144,8344.04,40.848049998,-73.916116595,The Bronx,10453
4147,8225.05,40.83999,-73.90549,The Bronx,10457
4148,4336.01,40.684568299999995,-73.95881081,Brooklyn,11221
4150,3161.02,40.645878553,-74.005679846,Brooklyn,11220
4200,8453.14,40.854788,-73.929513,Manhattan,10040
4208,7793.02,40.814046000000005,-73.91186,The Bronx,10455
4213,6827.11,40.763359,-73.928647,Queens,11106
4218,8156.01,40.837213,-73.908345,The Bronx,10456
4222,8782.01,40.876981258,-73.88960254199999,The Bronx,10468
4223,7984.04,40.823332666999995,-73.924732089,The Bronx,10451
4235,7962.01,40.823161999999996,-73.92326700000001,The Bronx,10451
4242,7196.04,40.777112,-73.90238199999999,Queens,11105
4243,5382.07,40.71779817737835,-73.99316132068634,Manhattan,10002
4244,3596.04,40.660078999999996,-73.998633,Kings County,11209
4245,6224.06,40.74591072834279,-73.99807110428809,Manhattan,10001
4246,8100.01,40.830702,-73.936371,Manhattan,10039
4248,7084.12,40.7728384,-73.94989233,Manhattan,10075
4249,4404.10,40.6849668,-73.98620772,Kings County,11217
4259,6676.02,40.759395838,-73.98876643199999,Manhattan,10036
4260,6806.06,40.763154819103725,-73.93985509872438,Queens,11101
4261,8110.04,40.832683681999995,-73.885266066,The Bronx,10460
4262,5779.11,40.73031071000896,-73.98047178983687,Manhattan,10009
4265,7202.07,40.77823174,-73.908195138,Queens,11105
4267,5561.06,40.72441268,-73.995710611,Manhattan,10012
4268,4010.01,40.673173428000005,-73.969151735,Brooklyn,11238
4269,6319.07,40.747375488,-73.947962761,Queens,11101
4270,5666.04,40.72708584,-73.95299117,Brooklyn,11222
4271,7144.01,40.774823546,-73.91237151600001,Queens,11101
4273,7781.10,40.812740207,-73.923611403,The Bronx,10454
4274,5669.10,40.7284186,-73.98713956,Manhattan,10003
4277,5636.13,40.724703311999995,-73.992307186,Manhattan,10003
4278,8183.02,40.838706,-73.92703399999999,The Bronx,10452
4279,4116.08,40.6769694,-73.96579,Brooklyn,11216
4280,3696.05,40.6630619,-73.95387459999999,Brooklyn,11225
4282,6416.06,40.750072700000004,-73.99839279,Manhattan,10001
4284,7281.09,40.780215859,-73.9773072,Manhattan,10023
4288,8655.02,40.868846000000005,-73.931537,Manhattan,10034
4289,6303.01,40.74714,-73.97113,Manhattan,10174
4291,4821.10,40.700763083261506,-73.98869812488556,Brooklyn,11201
4292,4713.01,40.69676,-73.92302,Brooklyn,11221
4295,4936.14,40.703212,-73.990409,Brooklyn,11201
4323,6325.01,40.747117639,-73.920845032,Queens,11104
4341,8049.10,40.828309999999995,-73.942924,Manhattan,10031
4342,5616.01,40.72521311,-73.97768752,Manhattan,10009
4343,3007.05,40.642031,-73.981073,Brooklyn,11218
4345,5442.09,40.72084,-73.94844,Brooklyn,11222
4347,3882.01,40.668603000000004,-73.99043940000001,Brooklyn,11215
4366,8119.05,40.833488226,-73.939365983,Manhattan,10032
4369,6659.10,40.757334,-73.974235,Manhattan,10017
4371,8122.04,40.834021926,-73.909049392,The Bronx,10456
4390,7755.03,40.811112,-73.914932,The Bronx,10454
4413,4651.02,40.693261,-73.968896,Brooklyn,11205
4414,8205.05,40.839520097,-73.90030539,The Bronx,10457
4415,5805.07,40.73213896287381,-74.00363802909852,Manhattan,10014
4418,5971.08,40.73587678,-73.98205027,Manhattan,10010
4423,6230.04,40.744219,-73.97121214,Manhattan,10174
4425,5788.12,40.73223272,-73.98889957,Manhattan,10009
4428,6072.14,40.73944820130404,-74.00507032871245,Manhattan,10011
4448,4683.02,40.69363137,-73.96223558,Brooklyn,11205
4453,4522.07,40.689170000000004,-73.9886,Brooklyn,11201
4456,4366.01,40.68565,-73.91564,Brooklyn,11233
4460,3240.15,40.649037,-73.97673,Brooklyn,11218
4462,5669.12,40.727378693232225,-73.98840844631195,Manhattan,10003
4471,7159.08,40.7767,-73.927631,Queens,11105
4479,6538.11,40.754704595,-73.933692694,Queens,11106
4480,8141.01,40.835833907,-73.913661242,The Bronx,10456
4485,7720.03,40.808222771,-73.945357084,Manhattan,10027
4501,4107.13,40.677547216,-73.95575976399999,Brooklyn,11238
4509,5329.08,40.71503,-74.01246,Manhattan,10282
4543,4317.05,40.682809999999996,-73.90623000000001,Brooklyn,11207
4558,7906.13,40.820089,-73.928947,The Bronx,10451
4590,6994.06,40.768728,-73.890745,Queens,11370
4608,4513.06,40.689888,-73.981013,Brooklyn,11221
4609,6450.12,40.751551,-73.993934,Manhattan,10122
4613,5721.07,40.72840059450829,-73.99968780577183,Manhattan,10012
4625,7795.09,40.8125511,-73.9492286,Manhattan,10027
4627,6824.07,40.76269882,-73.99301222,Manhattan,10036
4628,6013.12,40.73795,-73.98509,Manhattan,10010
4629,5779.09,40.72966729392978,-73.98067966103555,Manhattan,10009
4631,4244.06,40.68139,-73.90756,Brooklyn,11207
4632,6131.12,40.742684734875695,-73.98671329021455,Manhattan,10037
4635,6441.02,40.75155735,-73.98761332,Manhattan,10019
4640,6822.09,40.76500525,-73.95818491,Manhattan,10021
4641,7567.06,40.79522121,-73.944157243,Manhattan,10037
4642,7511.19,40.792255299999994,-73.95249933,Manhattan,10029
4643,3762.08,40.666169524000004,-73.981925249,Brooklyn,11215
4646,6617.02,40.75763227739443,-73.9693057537079,Manhattan,10022
4650,5584.05,40.725128524115796,-73.98131668567656,Manhattan,10009
4809,4895.15,40.70140463410644,-73.98768022656441,Brooklyn,11201
4825,7538.14,40.795,-73.9645,Manhattan,10025
4958,3704.04,40.663657,-73.963014,Brooklyn,11225
4966,6474.11,40.752062201,-73.981955767,Manhattan,10018
4973,5922.07,40.73535398,-74.00483091,Manhattan,10014
5044,3928.08,40.6716493,-73.9631145,Brooklyn,11238
5045,4804.02,40.69985,-73.97140999999999,Brooklyn,11251
5069,5036.06,40.70583339,-73.94644578,Brooklyn,11222
5093,4425.02,40.686312,-73.935775,Brooklyn,11221
5100,7837.30,40.816234,-73.948222,Manhattan,10030
5101,8511.08,40.857994,-73.93217299999999,Manhattan,10040
5118,7774.02,40.812346000000005,-73.946168,Manhattan,10039
5129,5863.07,40.734232,-73.986923,Manhattan,10003
5150,7018.01,40.771152799999996,-73.9170074,Queens,11101
5199,5068.02,40.707667111999996,-73.940127373,Brooklyn,11206
5249,4765.07,40.69812,-73.90271,Queens,11385
5320,6650.08,40.75792020879402,-73.96638214588165,Manhattan,10022
5324,4762.04,40.698044181,-73.969835401,Brooklyn,11251
5325,4743.04,40.697164655,-73.915656447,Brooklyn,11237
5336,6688.01,40.7596276,-73.93214549999999,Queens,11106
5338,6237.01,40.7437524099784,-73.94176483154297,Queens,11101
5371,4519.02,40.68833370000001,-73.950916,Brooklyn,11216
5400,4386.05,40.68415748,-73.96922273,Brooklyn,11207
5404,4847.03,40.699836731,-73.91160643100001,Queens County,11385
5406,6679.11,40.7580583,-73.92427509999999,Queens,11106
5409,8381.04,40.85168,-73.94185999999999,Manhattan,10033
5417,6662.01,40.7581352,-73.90972745399999,Queens,11377
5418,7443.17,40.788129999999995,-73.95206,Manhattan,10129
5425,7074.01,40.772717,-73.906127,Queens,11101
5433,4383.06,40.684540000000005,-73.9322,Brooklyn,11233
5443,6958.06,40.768692,-73.9249574,Queens,11102
5444,4255.05,40.68216564,-73.95399026,Brooklyn,11233
5445,8336.02,40.848507166,-73.936093092,Manhattan,10033
5447,7893.05,40.819241,-73.941057,Manhattan,10030
5448,4450.06,40.68705,-73.92338000000001,Brooklyn,11221
5450,3865.05,40.668113589,-73.973483086,Brooklyn,11215
5455,8229.04,40.840506792,-73.911449432,The Bronx,10457
5458,5709.03,40.72755807335852,-73.95505852997303,Brooklyn,11222
5462,4590.01,40.69231660719192,-74.01486575603484,Manhattan,10004
5465,4914.03,40.700759999999995,-73.93641,Brooklyn,11206
5466,4476.03,40.690224051,-73.947930098,Brooklyn,11216
5472,4807.02,40.70068,-73.90742,Queens,11385
5476,6505.09,40.752403855,-73.939958811,Queens,11101
5479,5489.04,40.72248188638219,-73.95921930670737,Brooklyn,11249
5486,7057.07,40.7727966,-73.95577801,Manhattan,10021
5488,5362.08,40.717729999999996,-73.94051,Brooklyn,11211
5493,7631.23,40.801694,-73.957145,Manhattan,10026
5494,3492.04,40.655278,-74.003101,Kings County,11232
5497,8366.06,40.849629,-73.919205,The Bronx,10453
5498,6667.04,40.758396999999995,-73.98255,Manhattan,10111
5520,5018.06,40.70539,-73.92976,Brooklyn,11237
5526,6529.02,40.7531106,-73.9279917,Queens,11101
5552,3312.07,40.651602507,-73.975918889,Brooklyn,11218
5592,6016.06,40.73737,-73.91803,Queens,11378
5593,4873.08,40.70106,-73.93318000000001,Brooklyn,11206
5595,6429.01,40.75110165,-73.94073717,Queens,11101
5597,3620.02,40.660906,-73.983074,Kings County,11215
5666,4086.06,40.6763744,-74.00324957,Brooklyn,11231
5672,4718.08,40.69535693320225,-73.99344027042389,Brooklyn,11201
5720,6417.11,40.7493722738996,-73.89738768339156,Queens County,11373
5734,7463.09,40.790305100000005,-73.94755757,Manhattan,10029
5736,7286.01,40.781152764279156,-73.94963040947914,Manhattan,10128
5754,6857.09,40.7647,-73.9240312,Queens,11369
5755,4322.06,40.68256425759694,-73.97989779710771,Brooklyn,11217
5757,7146.04,40.77536905,-73.94803392,Manhattan,10028
5758,4237.02,40.67984736,-73.938595176,Brooklyn,11216
5759,7502.01,40.7921,-73.9739,Manhattan,10023
5760,4199.12,40.68097410000001,-73.97100970000001,Brooklyn,11238
5763,4483.10,40.68822,-73.91966,Brooklyn,11207
5764,6850.01,40.764174520197685,-73.91583994030951,Queens,11101
5765,8005.03,40.825737,-73.927311,The Bronx,10451
5766,4816.05,40.69905,-73.91516,Brooklyn,11237
5783,8269.01,40.844075,-73.91725600000001,The Bronx,10452
5788,8126.07,40.834263,-73.917641,The Bronx,10456
5791,3192.05,40.647379,-74.000911,Brooklyn,11232
5796,7186.15,40.777751565,-73.922371984,Queens,11105
5830,6203.02,40.74524768,-73.94733276,Queens,11101
5838,8435.04,40.854150176,-73.899161935,The Bronx,10457
5879,3972.08,40.672505799999996,-74.00494695,Brooklyn,11231
5886,4880.11,40.70183,-73.90625,Queens,11385
5888,3253.01,40.649291999999996,-74.020105,Kings County,11220
5896,7821.01,40.814368963,-73.92499220399999,The Bronx,10451
5898,7954.12,40.823060999999996,-73.941928,Manhattan,10039
5902,4840.06,40.700990000000004,-73.93921,Brooklyn,11206
5957,4045.01,40.67434,-74.00194698,Brooklyn,11231
5960,6907.03,40.765753000000004,-73.90675999999999,Queens,11103
5965,6197.08,40.743317723000004,-73.974568605,Manhattan,10016
5967,6801.01,40.76350532,-73.97109243,Manhattan,10022
5969,4228.02,40.679433345999996,-73.929953337,Brooklyn,11207
5976,4898.02,40.7027,-73.92095,Brooklyn,11237
5983,6179.07,40.74336608027021,-73.95960688591003,Queens,11109
5991,6401.03,40.74947822183477,-73.91826465725897,Queens,11104
5993,7741.04,40.81028506306003,-73.95736455917357,Manhattan,10027
5995,4707.03,40.69539817,-73.94954908,Brooklyn,11237
6000,7360.10,40.785082816999996,-73.976774573,Manhattan,10024
6005,7414.17,40.787721399999995,-73.94728331,Manhattan,10029
6009,7599.09,40.797911,-73.9423,Manhattan,10029
6010,4724.03,40.69610226,-73.96751037,Brooklyn,11238
6036,3523.06,40.65701592,-73.99844610699999,Kings County,11232
6048,4184.07,40.6786115,-73.99037292,Brooklyn,11231
6049,5772.05,40.73115,-74.00887,Manhattan,10014
6051,7286.02,40.78245417527987,-73.94891962409021,Manhattan,10128
6056,8717.07,40.871972084,-73.884789109,The Bronx,10458
6057,7748.02,40.810132384,-73.937075853,Manhattan,10037
6066,4110.10,40.6777287,-73.99364123,Brooklyn,11231
6068,6682.08,40.759186745,-73.959219694,Manhattan,10155
6072,5034.03,40.705529999999996,-73.9096,Queens,11385
6075,4208.01,40.678970070475735,-73.9785526692867,Brooklyn,11217
6076,6650.07,40.75797322,-73.96603308,Manhattan,10022
6077,7482.15,40.790416598,-73.941698074,Manhattan,10029
6079,6425.04,40.751131535,-74.00527155399999,Manhattan,10018
6081,6116.03,40.740936399,-73.902760386,Queens,11377
6084,4710.06,40.695065,-73.987167,Brooklyn,11201
6085,5922.08,40.736498833,-74.006269932,Manhattan,10014
6086,4553.04,40.69128258,-73.9452416,Brooklyn,11221
6107,8456.02,40.855047107,-73.902737379,The Bronx,10453
6114,7872.03,40.817245,-73.938787,Manhattan,10030
6146,8194.07,40.838315,-73.912604,The Bronx,10456
6237,6969.08,40.768008893059466,-73.96845281124116,Manhattan,10021
6238,7783.18,40.8120562,-73.9612547,Manhattan,10027
6239,5610.09,40.724309999999996,-74.00473000000001,Manhattan,10005
6240,7453.01,40.788676739,-73.966603994,Manhattan,10025
6241,7643.18,40.802535,-73.9532423,Manhattan,10026
6245,3385.06,40.652563,-73.972573,Brooklyn,11218
6252,5216.04,40.71291224,-74.01020234,Manhattan,10007
6253,8528.05,40.860099435,-73.92850709,Manhattan,10040
6254,7662.13,40.805726,-73.936322,Manhattan,10037
6266,4883.03,40.7016657,-73.9437303,Brooklyn,11207
6267,6101.11,40.73985995699164,-73.92400324344634,Queens,11377
6268,4290.08,40.683426000000004,-73.984275,Kings County,11217
6269,7944.11,40.821897149,-73.888588071,The Bronx,10459
6277,2932.03,40.639421,-74.026823,Brooklyn,11220
6323,7230.10,40.7785669,-73.97754961,Manhattan,10023
6324,6352.01,40.74718234,-73.9432635,Queens,11101
6330,2832.03,40.636943816999995,-74.022243619,Brooklyn,11220
6339,8285.09,40.844811,-73.912042,The Bronx,10452
6341,6873.01,40.76535380385866,-73.93986314535141,Queens,11101
6342,6779.05,40.76344058,-73.98268129,Manhattan,10019
6345,2821.05,40.63556,-74.01298,Kings County,11220
6353,5267.09,40.714690000000004,-73.95739,Brooklyn,11249
6453,6836.07,40.7638973,-73.936489224,Queens,11101
6476,6164.09,40.74311555376486,-73.98215353488922,Manhattan,10037
6539,8646.02,40.868140000000004,-73.88145,The Bronx,10458
6562,7881.09,40.81823647,-73.955288529,Manhattan,10027
6573,6581.14,40.756351829,-73.93645763399999,Queens,11101
6576,5146.03,40.710137844,-73.91107583,Queens,11385
6584,6998.08,40.77118287540658,-73.96409422159195,Manhattan,10021
6585,7014.12,40.77003010255044,-73.98196846246721,Manhattan,10034
6586,7606.01,40.798185600000004,-73.96059090060001,Manhattan,10025
6587,4461.01,40.68764484,-73.96968902,Brooklyn,11205
6590,6560.01,40.75526166,-73.987183094,Manhattan,10036
6592,5181.04,40.71219906,-73.97948148,Manhattan,10002
6593,7832.04,40.813619,-73.939336,Manhattan,10037
6594,3353.04,40.650716781999996,-73.977585435,Brooklyn,11218
6596,5414.07,40.719404817,-73.991542935,Manhattan,10002
6597,7587.16,40.797517419,-73.949078083,Manhattan,10035
6599,7023.04,40.770513,-73.988038,Manhattan,10069
6601,5805.05,40.73172428,-74.00674436,Manhattan,10014
6604,6955.05,40.768333,-73.992573,Manhattan,10019
6608,7233.05,40.7787185,-73.9145645,Queens,11102
6649,6215.04,40.74395411,-73.99144871,Manhattan,10001
